CustomerKey,Gender,TotalChildren,EnglishOccupation,NumberCarsOwned,CommuteDistance,Age,BikeBuyer
28102,M,4,Skilled Manual,2,5-10 Miles,67,1
28103,M,2,Clerical,2,5-10 Miles,66,1
28104,F,0,Skilled Manual,2,5-10 Miles,38,0
28105,F,0,Skilled Manual,2,1-2 Miles,37,0
28106,F,0,Skilled Manual,2,5-10 Miles,38,0
28107,F,2,Clerical,2,5-10 Miles,65,1
28108,M,2,Clerical,2,5-10 Miles,65,1
28109,M,2,Clerical,2,1-2 Miles,65,1
28110,F,2,Clerical,2,5-10 Miles,64,1
28111,M,2,Clerical,2,5-10 Miles,64,1
28112,F,0,Skilled Manual,2,5-10 Miles,35,1
28113,F,3,Skilled Manual,2,5-10 Miles,63,1
28114,M,2,Skilled Manual,2,5-10 Miles,62,1
28115,F,2,Skilled Manual,2,5-10 Miles,62,1
28116,F,2,Skilled Manual,2,5-10 Miles,62,1
28117,M,3,Clerical,2,5-10 Miles,61,1
28118,F,2,Skilled Manual,2,5-10 Miles,60,1
28119,M,2,Skilled Manual,2,5-10 Miles,60,1
28120,M,2,Skilled Manual,2,5-10 Miles,60,1
28121,F,0,Skilled Manual,2,5-10 Miles,40,0
28122,M,0,Skilled Manual,2,1-2 Miles,40,0
28123,F,0,Skilled Manual,2,5-10 Miles,40,0
28124,F,0,Skilled Manual,2,5-10 Miles,40,0
28125,M,0,Skilled Manual,2,5-10 Miles,39,0
28126,F,0,Skilled Manual,2,5-10 Miles,40,0
28127,M,0,Skilled Manual,2,5-10 Miles,40,0
28128,M,0,Skilled Manual,2,5-10 Miles,41,0
28129,M,0,Skilled Manual,2,1-2 Miles,41,1
28130,M,0,Skilled Manual,2,5-10 Miles,42,1
28131,M,0,Professional,2,0-1 Miles,42,1
28132,M,2,Skilled Manual,2,1-2 Miles,59,1
28133,M,2,Skilled Manual,2,5-10 Miles,58,1
28134,M,2,Skilled Manual,2,1-2 Miles,58,1
28135,F,2,Skilled Manual,2,1-2 Miles,58,1
28136,F,2,Skilled Manual,2,5-10 Miles,58,1
28137,F,1,Management,3,0-1 Miles,56,0
28138,M,1,Management,4,0-1 Miles,56,0
28139,F,1,Management,0,10+ Miles,57,0
28140,M,1,Management,3,2-5 Miles,56,0
28141,M,0,Professional,2,5-10 Miles,41,0
28142,M,0,Professional,2,1-2 Miles,41,1
28143,M,0,Professional,2,5-10 Miles,41,0
28144,M,0,Professional,2,5-10 Miles,41,0
28145,M,0,Professional,2,1-2 Miles,40,1
28146,M,0,Management,4,0-1 Miles,48,0
28147,M,4,Skilled Manual,3,5-10 Miles,51,1
28148,M,4,Skilled Manual,3,5-10 Miles,51,1
28149,M,4,Skilled Manual,2,2-5 Miles,51,1
28150,M,4,Skilled Manual,2,0-1 Miles,50,1
28151,F,0,Professional,1,2-5 Miles,52,0
28152,M,4,Professional,2,2-5 Miles,52,1
28153,F,4,Professional,2,2-5 Miles,52,1
28154,F,0,Professional,1,0-1 Miles,47,1
28155,F,0,Professional,1,2-5 Miles,47,1
28156,F,0,Professional,1,0-1 Miles,47,1
28157,M,4,Professional,3,2-5 Miles,52,0
28158,M,1,Professional,1,2-5 Miles,53,1
28159,F,1,Professional,1,2-5 Miles,53,1
28160,F,1,Professional,1,0-1 Miles,53,1
28161,F,1,Professional,1,0-1 Miles,53,1
28162,M,1,Skilled Manual,1,0-1 Miles,53,1
28163,F,1,Skilled Manual,1,2-5 Miles,53,1
28164,F,1,Skilled Manual,1,0-1 Miles,52,1
28165,F,4,Skilled Manual,2,0-1 Miles,54,1
28166,F,4,Skilled Manual,2,2-5 Miles,54,1
28167,M,1,Skilled Manual,1,2-5 Miles,54,1
28168,F,1,Skilled Manual,1,2-5 Miles,53,1
28169,M,1,Skilled Manual,1,0-1 Miles,54,1
28170,F,1,Skilled Manual,1,2-5 Miles,54,1
28171,M,1,Skilled Manual,1,0-1 Miles,53,1
28172,M,1,Skilled Manual,1,2-5 Miles,53,1
28173,M,4,Skilled Manual,2,2-5 Miles,55,1
28174,M,4,Skilled Manual,3,2-5 Miles,55,0
28175,M,4,Skilled Manual,3,2-5 Miles,55,0
28176,F,0,Skilled Manual,1,0-1 Miles,48,1
28177,M,0,Skilled Manual,1,0-1 Miles,48,1
28178,F,0,Skilled Manual,1,2-5 Miles,48,1
28179,M,0,Skilled Manual,1,0-1 Miles,47,1
28180,M,0,Skilled Manual,1,2-5 Miles,48,1
28181,F,1,Skilled Manual,1,2-5 Miles,55,1
28182,M,1,Skilled Manual,1,0-1 Miles,55,1
28183,F,1,Skilled Manual,1,2-5 Miles,55,1
28184,F,1,Skilled Manual,1,2-5 Miles,55,1
28185,M,1,Skilled Manual,1,2-5 Miles,55,1
28186,F,1,Skilled Manual,1,0-1 Miles,55,1
28187,M,4,Professional,0,2-5 Miles,55,0
28188,F,4,Professional,0,2-5 Miles,56,0
28189,M,2,Professional,1,0-1 Miles,55,1
28190,F,2,Professional,1,2-5 Miles,56,1
28191,F,2,Professional,1,2-5 Miles,56,1
28192,F,5,Professional,3,10+ Miles,55,0
28193,F,5,Professional,3,10+ Miles,56,1
28194,F,1,Professional,0,0-1 Miles,56,1
28195,F,3,Professional,0,0-1 Miles,56,1
28196,M,1,Skilled Manual,1,0-1 Miles,57,1
28197,F,1,Professional,1,2-5 Miles,56,1
28198,M,1,Professional,1,0-1 Miles,57,1
28199,F,1,Professional,1,0-1 Miles,57,1
28200,F,1,Professional,1,2-5 Miles,57,1
28201,M,4,Management,0,0-1 Miles,45,1
28202,F,4,Management,0,0-1 Miles,46,1
28203,M,1,Management,0,0-1 Miles,46,1
28204,M,1,Management,0,2-5 Miles,45,1
28205,F,2,Professional,1,0-1 Miles,47,1
28206,F,4,Management,1,0-1 Miles,45,1
28207,M,4,Management,1,0-1 Miles,45,1
28208,F,2,Professional,0,0-1 Miles,45,1
28209,F,2,Professional,1,2-5 Miles,46,1
28210,F,2,Professional,1,2-5 Miles,47,1
28211,M,2,Professional,1,2-5 Miles,46,1
28212,F,2,Professional,1,2-5 Miles,47,1
28213,M,5,Professional,3,10+ Miles,47,0
28214,F,5,Professional,3,10+ Miles,47,0
28215,F,2,Professional,1,0-1 Miles,47,1
28216,F,5,Professional,3,10+ Miles,48,0
28217,F,1,Management,0,0-1 Miles,45,1
28218,F,5,Professional,4,10+ Miles,48,0
28219,M,5,Management,3,0-1 Miles,48,0
28220,F,5,Professional,4,0-1 Miles,48,0
28221,F,2,Professional,2,5-10 Miles,57,1
28222,M,2,Professional,2,1-2 Miles,58,1
28223,F,2,Professional,2,5-10 Miles,58,1
28224,M,2,Professional,1,2-5 Miles,58,1
28225,M,2,Professional,1,5-10 Miles,57,0
28226,M,2,Skilled Manual,2,5-10 Miles,59,0
28227,M,2,Skilled Manual,2,1-2 Miles,58,0
28228,F,2,Skilled Manual,2,1-2 Miles,59,0
28229,F,2,Skilled Manual,2,1-2 Miles,58,0
28230,F,2,Skilled Manual,2,5-10 Miles,58,0
28231,M,2,Skilled Manual,2,5-10 Miles,59,0
28232,M,4,Professional,3,0-1 Miles,50,0
28233,M,4,Professional,4,0-1 Miles,50,0
28234,M,4,Professional,4,2-5 Miles,50,1
28235,M,2,Management,4,1-2 Miles,50,0
28236,F,2,Management,4,1-2 Miles,50,0
28237,F,3,Management,4,2-5 Miles,50,0
28238,M,3,Management,4,1-2 Miles,50,0
28239,M,4,Professional,1,0-1 Miles,51,0
28240,M,0,Professional,1,2-5 Miles,51,1
28241,M,5,Professional,0,2-5 Miles,51,0
28242,F,4,Professional,4,2-5 Miles,51,0
28243,M,2,Management,3,0-1 Miles,50,1
28244,F,1,Management,3,0-1 Miles,51,1
28245,M,3,Professional,1,2-5 Miles,59,0
28246,F,3,Professional,2,0-1 Miles,58,1
28247,M,2,Professional,0,5-10 Miles,58,1
28248,M,4,Professional,2,0-1 Miles,52,0
28249,F,0,Professional,1,10+ Miles,52,0
28250,M,0,Professional,2,2-5 Miles,52,1
28251,M,0,Professional,2,2-5 Miles,52,0
28252,F,3,Management,4,0-1 Miles,51,0
28253,M,1,Management,4,0-1 Miles,52,0
28254,F,5,Professional,3,0-1 Miles,53,0
28255,M,5,Professional,3,5-10 Miles,53,1
28256,M,5,Professional,3,5-10 Miles,52,0
28257,M,1,Professional,4,5-10 Miles,53,1
28258,F,1,Management,1,2-5 Miles,53,0
28259,M,1,Management,3,0-1 Miles,52,1
28260,M,5,Professional,3,2-5 Miles,54,0
28261,F,5,Professional,3,5-10 Miles,54,0
28262,F,5,Professional,3,5-10 Miles,54,0
28263,M,5,Professional,3,5-10 Miles,54,0
28264,F,4,Professional,1,1-2 Miles,53,1
28265,M,4,Professional,2,5-10 Miles,54,0
28266,M,4,Professional,2,1-2 Miles,54,0
28267,F,1,Professional,4,5-10 Miles,54,0
28268,F,1,Professional,4,5-10 Miles,54,1
28269,F,1,Management,1,2-5 Miles,54,0
28270,M,2,Professional,2,5-10 Miles,60,1
28271,M,2,Professional,2,5-10 Miles,60,1
28272,M,4,Professional,1,5-10 Miles,59,0
28273,F,2,Professional,1,10+ Miles,60,1
28274,M,2,Skilled Manual,2,5-10 Miles,60,0
28275,M,2,Skilled Manual,2,1-2 Miles,61,0
28276,F,3,Professional,2,5-10 Miles,79,0
28277,F,3,Professional,2,5-10 Miles,80,0
28278,M,2,Management,2,5-10 Miles,80,0
28279,M,2,Management,2,5-10 Miles,79,0
28280,M,2,Management,2,5-10 Miles,80,0
28281,M,4,Management,2,5-10 Miles,79,0
28282,F,2,Management,2,5-10 Miles,79,0
28283,F,5,Professional,3,1-2 Miles,55,0
28284,F,5,Professional,3,5-10 Miles,55,1
28285,F,3,Professional,4,5-10 Miles,55,1
28286,F,0,Professional,1,1-2 Miles,55,0
28287,F,3,Professional,4,5-10 Miles,55,0
28288,M,3,Professional,4,5-10 Miles,55,1
28289,M,1,Professional,3,2-5 Miles,54,0
28290,M,2,Skilled Manual,2,1-2 Miles,61,0
28291,M,3,Skilled Manual,2,1-2 Miles,61,0
28292,F,3,Skilled Manual,2,5-10 Miles,60,0
28293,F,2,Skilled Manual,2,1-2 Miles,61,1
28294,F,2,Skilled Manual,2,5-10 Miles,61,1
28295,M,2,Skilled Manual,2,1-2 Miles,61,1
28296,M,3,Management,2,1-2 Miles,61,1
28297,F,3,Management,2,1-2 Miles,62,1
28298,F,3,Management,2,5-10 Miles,62,1
28299,M,3,Professional,2,1-2 Miles,64,1
28300,F,4,Professional,2,5-10 Miles,65,0
28301,F,4,Professional,2,1-2 Miles,66,0
28302,F,4,Professional,2,5-10 Miles,66,0
28303,M,3,Professional,2,5-10 Miles,50,0
28304,F,4,Professional,3,10+ Miles,51,0
28305,F,4,Professional,3,10+ Miles,51,0
28306,F,5,Professional,3,5-10 Miles,52,0
28307,F,3,Professional,1,5-10 Miles,52,1
28308,M,3,Professional,2,5-10 Miles,51,1
28309,F,2,Professional,0,0-1 Miles,48,1
28310,M,4,Professional,0,0-1 Miles,48,0
28311,M,0,Management,0,1-2 Miles,48,1
28312,F,1,Skilled Manual,1,0-1 Miles,52,1
28313,M,1,Professional,1,5-10 Miles,53,1
28314,M,1,Professional,1,5-10 Miles,52,1
28315,F,1,Professional,1,0-1 Miles,52,1
28316,F,1,Professional,1,0-1 Miles,53,1
28317,M,1,Skilled Manual,1,0-1 Miles,53,1
28318,F,1,Professional,1,0-1 Miles,54,1
28319,F,1,Skilled Manual,1,0-1 Miles,55,1
28320,F,1,Skilled Manual,1,5-10 Miles,54,1
28321,M,1,Skilled Manual,1,0-1 Miles,55,1
28322,M,0,Professional,1,5-10 Miles,51,0
28323,M,0,Professional,2,5-10 Miles,52,1
28324,M,1,Skilled Manual,1,5-10 Miles,52,1
28325,M,1,Skilled Manual,1,0-1 Miles,54,1
28326,F,2,Professional,1,2-5 Miles,56,1
28327,F,1,Skilled Manual,1,0-1 Miles,57,1
28328,M,2,Skilled Manual,1,5-10 Miles,59,0
28329,M,2,Clerical,2,5-10 Miles,61,0
28330,M,0,Skilled Manual,2,5-10 Miles,39,0
28331,F,0,Skilled Manual,2,0-1 Miles,39,0
28332,M,0,Skilled Manual,2,5-10 Miles,39,0
28333,F,0,Skilled Manual,2,0-1 Miles,35,0
28334,F,0,Skilled Manual,2,5-10 Miles,34,0
28335,F,0,Skilled Manual,2,0-1 Miles,34,0
28336,M,0,Skilled Manual,2,5-10 Miles,35,0
28337,F,0,Skilled Manual,2,5-10 Miles,34,0
28338,F,2,Clerical,2,0-1 Miles,78,0
28339,M,0,Skilled Manual,2,0-1 Miles,37,1
28340,M,0,Skilled Manual,2,0-1 Miles,36,1
28341,M,0,Skilled Manual,2,5-10 Miles,37,0
28342,F,0,Skilled Manual,2,5-10 Miles,37,0
28343,F,0,Clerical,2,0-1 Miles,37,0
28344,M,0,Clerical,2,5-10 Miles,37,0
28345,F,0,Skilled Manual,2,5-10 Miles,37,0
28346,M,0,Clerical,2,5-10 Miles,36,0
28347,F,0,Skilled Manual,2,5-10 Miles,36,0
28348,F,2,Management,2,5-10 Miles,76,0
28349,F,2,Management,2,0-1 Miles,76,0
28350,F,2,Management,1,0-1 Miles,76,0
28351,M,2,Management,2,5-10 Miles,75,1
28352,F,2,Management,2,0-1 Miles,72,1
28353,F,2,Management,2,0-1 Miles,72,1
28354,M,0,Professional,1,0-1 Miles,50,1
28355,M,0,Professional,1,2-5 Miles,49,1
28356,M,3,Skilled Manual,1,2-5 Miles,50,0
28357,F,3,Skilled Manual,1,0-1 Miles,50,0
28358,M,3,Skilled Manual,2,2-5 Miles,50,0
28359,F,3,Skilled Manual,2,2-5 Miles,50,0
28360,M,4,Skilled Manual,2,2-5 Miles,50,0
28361,F,0,Professional,0,0-1 Miles,49,0
28362,F,0,Professional,1,0-1 Miles,50,1
28363,F,0,Professional,1,0-1 Miles,50,1
28364,F,0,Clerical,0,0-1 Miles,47,1
28365,F,0,Clerical,0,0-1 Miles,46,1
28366,M,3,Manual,1,0-1 Miles,48,1
28367,M,1,Manual,1,2-5 Miles,48,1
28368,M,1,Manual,1,0-1 Miles,48,1
28369,F,1,Manual,1,2-5 Miles,47,1
28370,M,1,Clerical,0,0-1 Miles,48,1
28371,F,1,Clerical,0,0-1 Miles,48,1
28372,M,1,Clerical,0,2-5 Miles,47,1
28373,M,4,Manual,2,0-1 Miles,48,0
28374,M,4,Manual,2,0-1 Miles,49,0
28375,F,1,Manual,1,1-2 Miles,48,1
28376,M,0,Clerical,0,0-1 Miles,47,1
28377,M,0,Clerical,0,0-1 Miles,48,1
28378,F,2,Manual,0,0-1 Miles,49,0
28379,M,1,Skilled Manual,2,0-1 Miles,49,0
28380,F,5,Manual,2,0-1 Miles,50,0
28381,M,2,Manual,0,0-1 Miles,50,0
28382,M,2,Manual,0,0-1 Miles,49,1
28383,F,2,Manual,1,0-1 Miles,49,1
28384,F,1,Skilled Manual,2,0-1 Miles,50,0
28385,F,1,Skilled Manual,2,0-1 Miles,50,0
28386,M,5,Manual,1,0-1 Miles,51,1
28387,M,5,Manual,1,0-1 Miles,51,1
28388,F,3,Manual,1,0-1 Miles,50,1
28389,F,3,Manual,0,0-1 Miles,50,1
28390,M,3,Manual,1,0-1 Miles,51,1
28391,F,1,Skilled Manual,2,0-1 Miles,50,0
28392,M,1,Skilled Manual,1,2-5 Miles,82,0
28393,M,0,Professional,0,0-1 Miles,49,1
28394,F,0,Professional,0,0-1 Miles,49,1
28395,M,0,Professional,0,0-1 Miles,48,1
28396,F,0,Professional,0,0-1 Miles,49,1
28397,F,0,Professional,0,0-1 Miles,48,1
28398,M,2,Clerical,0,0-1 Miles,52,0
28399,M,2,Clerical,0,0-1 Miles,52,1
28400,M,2,Clerical,0,0-1 Miles,52,1
28401,F,2,Clerical,1,0-1 Miles,49,1
28402,F,2,Clerical,1,0-1 Miles,50,0
28403,F,1,Skilled Manual,0,0-1 Miles,49,1
28404,F,2,Clerical,2,0-1 Miles,51,0
28405,M,1,Skilled Manual,0,0-1 Miles,50,1
28406,M,2,Clerical,2,0-1 Miles,52,0
28407,F,3,Clerical,0,0-1 Miles,51,1
28408,F,0,Manual,1,2-5 Miles,36,0
28409,F,0,Manual,1,1-2 Miles,37,0
28410,F,0,Manual,1,1-2 Miles,38,0
28411,M,0,Manual,1,2-5 Miles,38,0
28412,M,0,Manual,1,2-5 Miles,38,0
28413,M,0,Manual,2,0-1 Miles,39,0
28414,M,3,Clerical,2,0-1 Miles,37,1
28415,F,1,Skilled Manual,0,0-1 Miles,51,1
28416,M,1,Skilled Manual,0,0-1 Miles,51,1
28417,F,1,Skilled Manual,0,0-1 Miles,53,1
28418,F,1,Skilled Manual,0,0-1 Miles,53,1
28419,F,1,Skilled Manual,1,0-1 Miles,53,1
28420,F,1,Skilled Manual,1,0-1 Miles,53,1
28421,F,3,Clerical,4,0-1 Miles,37,1
28422,F,5,Clerical,3,0-1 Miles,38,0
28423,M,0,Clerical,1,2-5 Miles,37,0
28424,M,0,Clerical,1,0-1 Miles,38,1
28425,M,0,Clerical,1,2-5 Miles,37,1
28426,M,0,Clerical,1,2-5 Miles,38,0
28427,F,0,Clerical,1,0-1 Miles,38,1
28428,F,0,Clerical,1,2-5 Miles,38,1
28429,M,0,Manual,1,1-2 Miles,39,0
28430,M,0,Manual,2,0-1 Miles,40,0
28431,M,0,Manual,2,0-1 Miles,39,0
28432,M,0,Manual,1,1-2 Miles,40,0
28433,F,0,Manual,1,2-5 Miles,39,0
28434,M,0,Clerical,1,2-5 Miles,39,1
28435,M,0,Clerical,1,0-1 Miles,39,0
28436,M,0,Clerical,1,0-1 Miles,39,1
28437,F,0,Clerical,1,2-5 Miles,39,1
28438,F,0,Clerical,1,0-1 Miles,39,1
28439,F,0,Manual,1,5-10 Miles,39,0
28440,F,0,Manual,1,2-5 Miles,40,0
28441,M,0,Manual,2,0-1 Miles,40,0
28442,M,0,Manual,2,0-1 Miles,41,0
28443,M,0,Clerical,1,2-5 Miles,39,1
28444,M,0,Clerical,1,0-1 Miles,39,0
28445,M,0,Clerical,1,0-1 Miles,39,0
28446,F,1,Skilled Manual,0,1-2 Miles,40,1
28447,M,0,Manual,2,1-2 Miles,42,0
28448,F,0,Manual,2,1-2 Miles,42,0
28449,M,0,Manual,0,0-1 Miles,45,1
28450,M,1,Manual,0,0-1 Miles,53,0
28451,F,1,Manual,0,0-1 Miles,53,0
28452,F,1,Manual,0,0-1 Miles,53,0
28453,F,1,Manual,0,0-1 Miles,54,0
28454,F,1,Manual,0,0-1 Miles,54,0
28455,M,1,Manual,0,0-1 Miles,54,0
28456,M,1,Clerical,0,0-1 Miles,54,0
28457,M,1,Clerical,0,0-1 Miles,79,0
28458,F,4,Clerical,0,0-1 Miles,53,1
28459,F,1,Clerical,0,0-1 Miles,57,0
28460,M,1,Manual,0,0-1 Miles,57,0
28461,M,1,Manual,0,0-1 Miles,57,0
28462,F,1,Manual,0,0-1 Miles,58,0
28463,M,1,Manual,0,0-1 Miles,58,0
28464,M,2,Manual,0,1-2 Miles,59,0
28465,F,1,Clerical,0,0-1 Miles,58,0
28466,M,1,Clerical,0,0-1 Miles,58,0
28467,F,2,Manual,0,1-2 Miles,60,0
28468,F,2,Manual,0,1-2 Miles,60,0
28469,F,2,Manual,0,1-2 Miles,60,0
28470,F,2,Manual,1,0-1 Miles,61,1
28471,M,2,Manual,1,0-1 Miles,61,1
28472,F,1,Clerical,0,0-1 Miles,77,1
28473,M,1,Clerical,0,0-1 Miles,75,0
28474,M,1,Clerical,0,0-1 Miles,75,1
28475,M,2,Manual,1,2-5 Miles,74,0
28476,M,2,Manual,1,0-1 Miles,73,0
28477,M,1,Clerical,0,0-1 Miles,74,1
28478,F,3,Manual,1,1-2 Miles,71,1
28479,M,0,Manual,1,0-1 Miles,35,1
28480,M,0,Manual,1,1-2 Miles,35,1
28481,F,0,Manual,1,2-5 Miles,36,1
28482,M,0,Manual,1,0-1 Miles,37,1
28483,F,1,Manual,0,2-5 Miles,39,1
28484,M,0,Clerical,0,0-1 Miles,35,1
28485,F,0,Clerical,0,0-1 Miles,37,1
28486,F,0,Clerical,0,0-1 Miles,36,1
28487,M,0,Clerical,0,0-1 Miles,36,1
28488,M,0,Manual,0,0-1 Miles,37,1
28489,M,2,Manual,1,0-1 Miles,72,1
28490,F,2,Manual,1,0-1 Miles,71,1
28491,F,1,Manual,0,0-1 Miles,54,1
28492,F,4,Clerical,0,0-1 Miles,54,1
28493,F,4,Clerical,0,0-1 Miles,53,1
28494,M,4,Clerical,0,0-1 Miles,53,1
28495,F,1,Manual,1,1-2 Miles,54,0
28496,M,1,Manual,1,2-5 Miles,55,0
28497,M,1,Manual,0,0-1 Miles,55,1
28498,F,1,Manual,1,2-5 Miles,56,0
28499,F,2,Manual,1,1-2 Miles,55,1
28500,M,2,Manual,1,2-5 Miles,55,1
28501,M,2,Manual,1,2-5 Miles,56,1
28502,F,2,Manual,1,2-5 Miles,55,1
28503,M,3,Clerical,0,0-1 Miles,55,1
28504,M,2,Manual,1,2-5 Miles,56,1
28505,F,1,Clerical,0,0-1 Miles,57,1
28506,F,3,Clerical,0,0-1 Miles,54,1
28507,F,3,Clerical,0,0-1 Miles,56,1
28508,F,0,Clerical,0,0-1 Miles,55,1
28509,F,0,Clerical,0,0-1 Miles,56,1
28510,M,0,Clerical,0,0-1 Miles,56,1
28511,M,0,Manual,1,2-5 Miles,45,1
28512,M,0,Manual,1,2-5 Miles,44,1
28513,F,0,Manual,1,1-2 Miles,45,1
28514,F,2,Manual,0,0-1 Miles,46,0
28515,M,2,Manual,0,0-1 Miles,45,1
28516,M,0,Clerical,0,0-1 Miles,45,1
28517,M,0,Manual,1,2-5 Miles,46,1
28518,F,0,Clerical,0,0-1 Miles,45,1
28519,M,1,Clerical,0,1-2 Miles,45,1
28520,F,0,Clerical,0,0-1 Miles,46,1
28521,M,0,Clerical,0,0-1 Miles,45,1
28522,F,0,Skilled Manual,0,0-1 Miles,46,1
28523,M,0,Skilled Manual,0,0-1 Miles,46,1
28524,F,0,Skilled Manual,0,0-1 Miles,46,1
28525,M,2,Manual,1,0-1 Miles,62,1
28526,M,2,Manual,2,0-1 Miles,62,0
28527,M,2,Manual,1,0-1 Miles,47,1
28528,F,1,Manual,0,1-2 Miles,47,1
28529,F,1,Manual,1,2-5 Miles,47,1
28530,M,1,Manual,1,0-1 Miles,46,1
28531,M,1,Clerical,0,0-1 Miles,46,1
28532,M,1,Clerical,0,1-2 Miles,46,1
28533,M,3,Professional,1,5-10 Miles,50,0
28534,F,3,Professional,2,0-1 Miles,50,1
28535,F,0,Professional,1,5-10 Miles,47,1
28536,F,3,Professional,2,5-10 Miles,51,0
28537,M,1,Professional,1,0-1 Miles,89,0
28538,M,0,Manual,2,0-1 Miles,42,0
28539,F,0,Manual,2,1-2 Miles,42,0
28540,F,0,Clerical,1,0-1 Miles,40,1
28541,F,0,Clerical,1,2-5 Miles,41,1
28542,F,0,Clerical,1,2-5 Miles,41,0
28543,M,0,Clerical,1,1-2 Miles,41,0
28544,M,0,Clerical,1,1-2 Miles,41,0
28545,M,0,Manual,2,1-2 Miles,34,0
28546,F,0,Manual,2,1-2 Miles,35,0
28547,F,0,Manual,2,0-1 Miles,35,1
28548,F,0,Manual,2,0-1 Miles,34,1
28549,F,1,Skilled Manual,0,1-2 Miles,41,1
28550,M,0,Manual,2,1-2 Miles,42,0
28551,M,0,Manual,2,1-2 Miles,42,0
28552,F,0,Manual,2,0-1 Miles,42,0
28553,F,1,Skilled Manual,0,0-1 Miles,42,1
28554,F,1,Skilled Manual,0,1-2 Miles,42,1
28555,F,1,Skilled Manual,1,1-2 Miles,42,1
28556,F,1,Skilled Manual,1,1-2 Miles,42,1
28557,M,1,Skilled Manual,1,0-1 Miles,41,1
28558,F,0,Manual,2,0-1 Miles,43,0
28559,M,0,Manual,1,1-2 Miles,43,1
28560,F,0,Manual,1,2-5 Miles,43,1
28561,M,0,Manual,2,0-1 Miles,43,0
28562,M,1,Skilled Manual,1,1-2 Miles,43,1
28563,M,1,Clerical,1,1-2 Miles,42,1
28564,F,2,Clerical,0,1-2 Miles,43,1
28565,M,0,Manual,2,0-1 Miles,43,0
28566,M,0,Manual,2,0-1 Miles,44,0
28567,F,0,Manual,2,0-1 Miles,43,0
28568,F,2,Clerical,0,1-2 Miles,45,1
28569,M,2,Clerical,1,1-2 Miles,43,1
28570,F,2,Clerical,2,0-1 Miles,43,0
28571,F,3,Clerical,1,0-1 Miles,40,0
28572,M,3,Clerical,2,1-2 Miles,41,0
28573,M,3,Clerical,2,1-2 Miles,41,1
28574,F,0,Skilled Manual,0,1-2 Miles,41,1
28575,F,3,Clerical,2,0-1 Miles,40,0
28576,M,0,Skilled Manual,0,0-1 Miles,49,0
28577,M,0,Skilled Manual,0,0-1 Miles,49,0
28578,F,0,Skilled Manual,0,0-1 Miles,48,0
28579,F,0,Skilled Manual,0,0-1 Miles,49,0
28580,F,0,Skilled Manual,0,1-2 Miles,49,1
28581,F,2,Manual,2,0-1 Miles,61,0
28582,F,3,Clerical,2,1-2 Miles,61,0
28583,M,1,Clerical,1,2-5 Miles,61,1
28584,F,1,Clerical,1,2-5 Miles,61,1
28585,M,1,Clerical,1,5-10 Miles,60,0
28586,M,1,Clerical,1,1-2 Miles,61,1
28587,M,1,Clerical,1,1-2 Miles,61,1
28588,F,1,Clerical,1,1-2 Miles,61,1
28589,M,3,Clerical,2,0-1 Miles,59,0
28590,M,3,Clerical,2,0-1 Miles,60,0
28591,F,3,Clerical,2,0-1 Miles,60,0
28592,F,3,Clerical,2,1-2 Miles,60,0
28593,F,3,Clerical,2,1-2 Miles,60,0
28594,F,3,Clerical,2,1-2 Miles,60,0
28595,M,3,Clerical,2,0-1 Miles,60,0
28596,F,3,Clerical,2,1-2 Miles,59,0
28597,F,3,Clerical,2,1-2 Miles,60,0
28598,M,1,Clerical,1,2-5 Miles,60,1
28599,F,1,Clerical,2,1-2 Miles,60,0
28600,F,1,Clerical,2,1-2 Miles,60,0
28601,M,1,Clerical,2,1-2 Miles,59,0
28602,F,3,Clerical,2,1-2 Miles,59,0
28603,M,3,Clerical,2,0-1 Miles,59,0
28604,F,3,Clerical,2,0-1 Miles,59,0
28605,M,3,Clerical,2,0-1 Miles,58,0
28606,M,3,Clerical,2,0-1 Miles,59,0
28607,M,3,Clerical,2,1-2 Miles,58,0
28608,M,3,Clerical,2,1-2 Miles,59,0
28609,M,2,Skilled Manual,2,0-1 Miles,58,0
28610,F,2,Skilled Manual,2,0-1 Miles,58,0
28611,M,2,Skilled Manual,2,1-2 Miles,58,0
28612,M,2,Skilled Manual,2,1-2 Miles,59,0
28613,M,2,Skilled Manual,2,1-2 Miles,59,0
28614,M,2,Clerical,2,1-2 Miles,58,0
28615,M,2,Clerical,2,1-2 Miles,58,0
28616,F,2,Skilled Manual,2,1-2 Miles,58,0
28617,M,2,Skilled Manual,2,0-1 Miles,58,0
28618,F,2,Skilled Manual,2,1-2 Miles,56,1
28619,F,2,Skilled Manual,2,1-2 Miles,57,1
28620,M,2,Skilled Manual,2,1-2 Miles,57,1
28621,F,1,Clerical,1,1-2 Miles,56,1
28622,F,1,Clerical,1,0-1 Miles,56,0
28623,M,1,Clerical,1,0-1 Miles,57,0
28624,M,2,Clerical,1,1-2 Miles,57,1
28625,M,2,Clerical,1,1-2 Miles,56,1
28626,F,2,Clerical,1,1-2 Miles,56,1
28627,M,2,Clerical,1,1-2 Miles,56,1
28628,F,2,Clerical,1,1-2 Miles,56,1
28629,F,2,Clerical,1,0-1 Miles,56,1
28630,M,2,Clerical,1,1-2 Miles,55,1
28631,M,0,Skilled Manual,0,0-1 Miles,42,0
28632,F,0,Skilled Manual,0,1-2 Miles,42,0
